DealID,LeadSource,DealStage,Amount,CloseDate,EntryDate,Salesperson
7321,Referral,Negotiating,135,2024-11-30,2024-11-27,Jon Boyd
6499,Referral,Closed Won,135,2021-07-29,2021-07-25,Jon Boyd
5693,Referral,Closed Won,135,2021-12-17,2021-12-11,Jon Boyd
1788,Referral,Closed Won,135,2021-02-20,2021-02-16,Jon Boyd
3887,Referral,Negotiating,135,2023-03-09,2023-03-04,Jon Boyd
7443,Referral,Lead,11,2020-12-12,2020-12-10,Jon Boyd
940,Referral,Closed Won,134,2021-12-18,2021-12-14,Jon Boyd
4617,Referral,Negotiating,134,2021-09-08,2021-09-05,Jon Boyd
657,Referral,Closed Won,134,2023-08-29,2023-08-23,Jon Boyd
8080,Referral,Closed Won,134,2023-11-28,2023-11-23,Jon Boyd
3840,Referral,Closed Won,134,2020-08-03,2020-07-27,Jon Boyd
8632,Referral,Lead,177,2023-07-30,2023-07-29,Jon Boyd
6646,Referral,Closed Won,133,2021-08-17,2021-08-11,Jon Boyd
3469,Referral,Closed Won,133,2023-12-20,2023-12-15,Jon Boyd
6643,Referral,Negotiating,133,2024-08-10,2024-08-06,Jon Boyd
6369,Referral,Negotiating,133,2024-05-25,2024-05-20,Jon Boyd
9814,Referral,Lead,205,2023-12-01,2023-11-28,Jon Boyd
2643,Referral,Lead,186,2023-12-31,2023-12-30,Jon Boyd
2705,Referral,Negotiating,133,2024-07-14,2024-07-12,Jon Boyd
4229,Referral,Lead,22,2023-03-27,2023-03-25,Jon Boyd
644,Referral,Negotiating,133,2024-06-16,2024-06-11,Jon Boyd
1654,Referral,Prospect,133,2024-11-22,2024-11-19,Jon Boyd
5810,Referral,Closed Won,132,2023-02-12,2023-02-07,Jon Boyd
6915,Referral,Closed Won,132,2020-12-30,2020-12-23,Jon Boyd
6471,Referral,Closed Won,132,2021-09-03,2021-08-30,Jon Boyd
208,Referral,Negotiating,132,2024-12-08,2024-12-02,Jon Boyd
4363,Referral,Negotiating,132,2024-05-23,2024-05-21,Jon Boyd
607,Referral,Closed Won,132,2020-03-20,2020-03-16,Jon Boyd
8082,Referral,Closed Won,132,2021-11-02,2021-10-27,Jon Boyd
7362,Referral,Lead,194,2023-04-15,2023-04-13,Jon Boyd
8561,Referral,Negotiating,132,2023-12-27,2023-12-24,Jon Boyd
3423,Referral,Closed Won,132,2023-06-04,2023-05-29,Jon Boyd
6878,Referral,Prospect,131,2021-10-16,2021-10-16,Jon Boyd
401,Referral,Negotiating,131,2023-09-11,2023-09-09,Jon Boyd
8729,Referral,Closed Won,131,2022-01-01,2021-12-28,Jon Boyd
8635,Referral,Negotiating,131,2024-08-30,2024-08-26,Jon Boyd
4709,Referral,Prospect,131,2024-07-01,2024-06-30,Jon Boyd
117,Referral,Negotiating,130,2020-08-28,2020-08-26,Jon Boyd
8848,Referral,Negotiating,130,2024-12-24,2024-12-19,Jon Boyd
2716,Referral,Closed Won,130,2020-12-09,2020-12-05,Jon Boyd
3737,Referral,Prospect,130,2023-03-18,2023-03-18,Jon Boyd
6788,Referral,Closed Won,130,2021-09-21,2021-09-14,Jon Boyd
2518,Referral,Negotiating,130,2024-05-08,2024-05-03,Jon Boyd
724,Referral,Closed Won,130,2020-10-14,2020-10-08,Jon Boyd
7665,Referral,Closed Won,130,2020-10-27,2020-10-23,Jon Boyd
6039,Referral,Closed Won,130,2023-09-09,2023-09-05,Jon Boyd
5043,Referral,Negotiating,130,2023-11-14,2023-11-11,Jon Boyd
3337,Referral,Prospect,130,2024-08-23,2024-08-22,Jon Boyd
5688,Referral,Prospect,130,2020-07-29,2020-07-29,Jon Boyd
457,Online Ad,Closed Won,130,2020-02-19,2020-02-13,Jon Boyd
521,Referral,Closed Won,130,2021-03-27,2021-03-23,Jon Boyd
4456,Referral,Closed Won,130,2021-09-09,2021-09-04,Jon Boyd
7951,Online Ad,Closed Won,130,2020-03-06,2020-03-02,Jon Boyd
9135,Referral,Closed Won,130,2023-04-18,2023-04-13,Jon Boyd
1740,Referral,Closed Won,129,2021-09-10,2021-09-04,Jon Boyd
4296,Referral,Negotiating,129,2024-07-11,2024-07-04,Jon Boyd
8431,Referral,Closed Won,129,2020-04-06,2020-03-31,Jon Boyd
5253,Referral,Lead,183,2021-11-03,2021-10-31,Jon Boyd
9828,Referral,Negotiating,129,2024-06-27,2024-06-20,Jon Boyd
3432,Referral,Prospect,129,2024-12-10,2024-12-09,Jon Boyd
1588,Referral,Lead,11,2021-08-13,2021-08-10,Jon Boyd
4967,Referral,Negotiating,129,2021-08-06,2021-08-03,Jon Boyd
6007,Referral,Negotiating,129,2024-12-19,2024-12-12,Jon Boyd
3324,Referral,Closed Won,129,2021-07-28,2021-07-24,Jon Boyd
7590,Referral,Closed Won,129,2021-09-30,2021-09-26,Jon Boyd
2406,Referral,Negotiating,129,2024-10-12,2024-10-08,Jon Boyd
4215,Referral,Closed Won,128,2023-03-09,2023-03-05,Jon Boyd
5479,Referral,Closed Won,128,2023-11-25,2023-11-21,Jon Boyd
9909,Referral,Lead,207,2021-09-16,2021-09-14,Jon Boyd
9473,Referral,Negotiating,128,2024-11-11,2024-11-06,Jon Boyd
6949,Referral,Closed Won,128,2021-04-30,2021-04-26,Jon Boyd
4471,Referral,Negotiating,128,2024-05-13,2024-05-09,Jon Boyd
9905,Referral,Closed Won,128,2020-11-19,2020-11-13,Jon Boyd
3086,Referral,Closed Won,128,2024-02-15,2024-02-10,Jon Boyd
3900,Referral,Prospect,128,2024-12-10,2024-12-08,Jon Boyd
4572,Referral,Negotiating,128,2021-05-28,2021-05-26,Jon Boyd
3141,Referral,Lead,206,2021-04-29,2021-04-26,Jon Boyd
6312,Referral,Closed Won,128,2020-09-17,2020-09-12,Jon Boyd
5872,Referral,Closed Won,128,2023-09-29,2023-09-25,Jon Boyd
7683,Referral,Lead,187,2021-05-02,2021-04-29,Jon Boyd
6814,Referral,Prospect,128,2024-09-16,2024-09-15,Jon Boyd
1857,Referral,Negotiating,128,2024-05-16,2024-05-13,Jon Boyd
8664,Referral,Closed Won,128,2021-05-18,2021-05-13,Jon Boyd
2364,Referral,Closed Won,128,2023-03-19,2023-03-14,Jon Boyd
8455,Referral,Closed Won,128,2023-04-24,2023-04-19,Jon Boyd
7190,Referral,Lead,204,2023-11-16,2023-11-13,Jon Boyd
8977,Referral,Prospect,128,2024-11-27,2024-11-24,Jon Boyd
7583,Referral,Closed Won,128,2021-04-22,2021-04-17,Jon Boyd
5710,Referral,Closed Won,128,2021-05-16,2021-05-09,Jon Boyd
7867,Referral,Negotiating,128,2021-07-20,2021-07-15,Jon Boyd
4825,Referral,Closed Won,128,2023-11-27,2023-11-22,Jon Boyd
8111,Referral,Negotiating,127,2024-11-24,2024-11-19,Jon Boyd
3675,Referral,Negotiating,127,2024-11-12,2024-11-07,Jon Boyd
153,Referral,Lead,203,2023-03-17,2023-03-14,Jon Boyd
971,Online Ad,Negotiating,127,2020-01-19,2020-01-17,Jon Boyd
8011,Referral,Negotiating,127,2020-03-21,2020-03-18,Jon Boyd
5548,Referral,Prospect,127,2024-09-09,2024-09-08,Jon Boyd
8734,Referral,Negotiating,126,2024-06-30,2024-06-28,Jon Boyd
511,Referral,Prospect,126,2024-11-28,2024-11-27,Jon Boyd
7422,Referral,Negotiating,126,2023-03-16,2023-03-14,Jon Boyd
697,Referral,Lead,201,2021-05-18,2021-05-15,Jon Boyd
7261,Referral,Closed Won,126,2023-06-05,2023-05-31,Jon Boyd
2745,Referral,Negotiating,126,2021-06-26,2021-06-21,Jon Boyd
9560,Referral,Lead,196,2023-05-06,2023-05-04,Jon Boyd
6595,Referral,Closed Won,126,2021-05-12,2021-05-05,Jon Boyd
6641,Referral,Negotiating,126,2024-08-10,2024-08-06,Jon Boyd
1164,Online Ad,Closed Won,126,2020-03-09,2020-03-04,Jon Boyd
6219,Referral,Closed Won,126,2023-10-27,2023-10-21,Jon Boyd
8762,Referral,Closed Won,125,2023-02-07,2023-02-01,Jon Boyd
9133,Referral,Negotiating,125,2024-06-02,2024-05-29,Jon Boyd
1019,Referral,Closed Won,125,2021-07-11,2021-07-07,Jon Boyd
3861,Referral,Closed Won,125,2024-02-23,2024-02-18,Jon Boyd
2228,Referral,Negotiating,125,2024-08-04,2024-07-30,Jon Boyd
1554,Referral,Negotiating,125,2024-10-22,2024-10-17,Jon Boyd
1134,Referral,Closed Won,125,2023-06-10,2023-06-06,Jon Boyd
2498,Referral,Closed Won,124,2021-10-02,2021-09-27,Jon Boyd
3072,Referral,Closed Won,124,2020-11-23,2020-11-18,Jon Boyd
7845,Referral,Negotiating,124,2024-07-26,2024-07-22,Jon Boyd
2818,Referral,Closed Won,124,2021-09-09,2021-09-02,Jon Boyd
7042,Referral,Negotiating,124,2024-12-24,2024-12-18,Jon Boyd
2719,Cold Call,Negotiating,124,2024-12-28,2024-12-22,Jon Boyd
9892,Referral,Negotiating,124,2023-07-29,2023-07-26,Jon Boyd
972,Online Ad,Negotiating,124,2020-01-19,2020-01-17,Jon Boyd
30,Referral,Closed Won,124,2021-09-22,2021-09-18,Jon Boyd
1032,Referral,Closed Won,124,2020-07-16,2020-07-12,Jon Boyd
6917,Referral,Closed Won,124,2020-12-30,2020-12-23,Jon Boyd
5064,Referral,Closed Won,124,2021-05-13,2021-05-09,Jon Boyd
4633,Referral,Negotiating,124,2024-08-09,2024-08-04,Jon Boyd
8853,Referral,Negotiating,124,2020-10-14,2020-10-09,Jon Boyd
5964,Referral,Negotiating,124,2020-11-14,2020-11-12,Jon Boyd
5471,Referral,Closed Won,124,2023-06-05,2023-05-31,Jon Boyd
9773,Referral,Prospect,124,2023-07-04,2023-07-04,Jon Boyd
2194,Referral,Closed Won,124,2023-12-18,2023-12-11,Jon Boyd
7227,Referral,Closed Won,124,2024-02-29,2024-02-25,Jon Boyd
4637,Referral,Prospect,124,2024-04-30,2024-04-28,Jon Boyd
9315,Referral,Prospect,124,2021-11-12,2021-11-12,Jon Boyd
2344,Referral,Negotiating,124,2020-07-31,2020-07-27,Jon Boyd
1361,Referral,Negotiating,123,2024-10-26,2024-10-20,Jon Boyd
4729,Referral,Closed Won,123,2020-11-13,2020-11-08,Jon Boyd
2982,Referral,Closed Won,123,2020-07-19,2020-07-13,Jon Boyd
7131,Referral,Closed Won,123,2023-04-23,2023-04-17,Jon Boyd
7586,Referral,Closed Won,123,2020-03-26,2020-03-22,Jon Boyd
4178,Referral,Closed Won,123,2020-04-13,2020-04-08,Jon Boyd
1391,Referral,Prospect,123,2023-02-06,2023-02-06,Jon Boyd
3342,Referral,Negotiating,123,2023-09-02,2023-08-28,Jon Boyd
1569,Referral,Prospect,123,2024-06-12,2024-06-12,Jon Boyd
7588,Referral,Closed Won,123,2020-03-26,2020-03-22,Jon Boyd
8265,Referral,Closed Won,123,2021-01-05,2020-12-31,Jon Boyd
1783,Referral,Closed Won,123,2021-07-14,2021-07-10,Jon Boyd
3240,Referral,Closed Won,123,2023-11-28,2023-11-21,Jon Boyd
7405,Referral,Closed Won,123,2021-05-20,2021-05-15,Jon Boyd
2601,Referral,Negotiating,123,2024-04-30,2024-04-24,Jon Boyd
7057,Referral,Prospect,123,2023-12-12,2023-12-12,Jon Boyd
5263,Referral,Lead,201,2020-09-11,2020-09-08,Jon Boyd
6429,Referral,Closed Won,122,2023-05-28,2023-05-24,Jon Boyd
9879,Referral,Prospect,122,2024-04-22,2024-04-21,Jon Boyd
2703,Referral,Closed Won,122,2020-03-24,2020-03-19,Jon Boyd
2276,Referral,Negotiating,122,2020-10-09,2020-10-04,Jon Boyd
4533,Referral,Prospect,122,2020-10-11,2020-10-11,Jon Boyd
5468,Referral,Closed Won,122,2023-06-15,2023-06-10,Jon Boyd
638,Referral,Closed Won,122,2023-08-22,2023-08-16,Jon Boyd
7107,Referral,Negotiating,122,2024-06-22,2024-06-20,Jon Boyd
6743,Referral,Negotiating,122,2024-07-12,2024-07-07,Jon Boyd
2085,Referral,Closed Won,122,2023-06-29,2023-06-24,Jon Boyd
1313,Referral,Closed Won,122,2023-12-14,2023-12-10,Jon Boyd
6637,Referral,Prospect,122,2024-05-07,2024-05-07,Jon Boyd
6178,Referral,Closed Won,122,2021-09-27,2021-09-22,Jon Boyd
6751,Referral,Negotiating,122,2023-07-01,2023-06-29,Jon Boyd
2600,Referral,Negotiating,122,2024-04-30,2024-04-24,Jon Boyd
4898,Referral,Lead,183,2020-10-18,2020-10-16,Jon Boyd
3298,Referral,Closed Won,122,2021-05-31,2021-05-24,Jon Boyd
1068,Referral,Lead,195,2023-10-03,2023-10-02,Jon Boyd
2618,Referral,Closed Won,122,2024-04-06,2024-04-02,Jon Boyd
2524,Referral,Closed Won,122,2023-10-22,2023-10-16,Jon Boyd
2838,Referral,Negotiating,122,2024-11-17,2024-11-12,Jon Boyd
9589,Referral,Negotiating,122,2024-07-29,2024-07-24,Jon Boyd
1466,Referral,Closed Won,121,2020-08-15,2020-08-09,Jon Boyd
2189,Referral,Negotiating,121,2024-08-16,2024-08-11,Jon Boyd
1649,Referral,Negotiating,121,2021-09-30,2021-09-27,Jon Boyd
8624,Referral,Closed Won,121,2021-11-19,2021-11-14,Jon Boyd
3674,Referral,Closed Won,121,2023-04-15,2023-04-09,Jon Boyd
1227,Referral,Lead,183,2023-12-06,2023-12-05,Jon Boyd
8699,Referral,Negotiating,121,2024-06-21,2024-06-16,Jon Boyd
191,Referral,Lead,72,2021-10-15,2021-10-13,Jon Boyd
4146,Referral,Closed Won,121,2024-02-07,2024-01-31,Jon Boyd
9811,Referral,Negotiating,121,2020-11-12,2020-11-08,Jon Boyd
2367,Referral,Negotiating,121,2020-11-27,2020-11-25,Jon Boyd
3075,Referral,Closed Won,121,2021-10-09,2021-10-04,Jon Boyd
8371,Referral,Closed Won,121,2023-10-22,2023-10-18,Jon Boyd
9386,Referral,Negotiating,121,2024-09-01,2024-08-28,Jon Boyd
2840,Referral,Negotiating,120,2021-09-09,2021-09-04,Jon Boyd
1092,Referral,Closed Won,120,2021-12-14,2021-12-07,Jon Boyd
9496,Referral,Closed Won,120,2023-05-17,2023-05-13,Jon Boyd
8014,Referral,Prospect,120,2024-05-26,2024-05-26,Jon Boyd
8958,Cold Call,Prospect,120,2024-12-29,2024-12-26,Jon Boyd
7250,Referral,Negotiating,120,2021-06-10,2021-06-05,Jon Boyd
1116,Referral,Negotiating,120,2024-12-24,2024-12-19,Jon Boyd
6875,Referral,Negotiating,120,2020-10-23,2020-10-18,Jon Boyd
3005,Referral,Lead,207,2023-09-11,2023-09-09,Jon Boyd
3061,Referral,Closed Won,120,2023-11-13,2023-11-08,Jon Boyd
6030,Referral,Lead,10,2023-11-16,2023-11-15,Jon Boyd
3768,Referral,Negotiating,120,2021-12-11,2021-12-09,Jon Boyd
7054,Referral,Prospect,120,2023-12-12,2023-12-12,Jon Boyd
5057,Referral,Lead,26,2021-09-12,2021-09-09,Jon Boyd
7090,Referral,Negotiating,120,2024-06-20,2024-06-16,Jon Boyd
1078,Referral,Negotiating,120,2024-09-26,2024-09-24,Jon Boyd
3143,Referral,Negotiating,120,2024-09-28,2024-09-26,Jon Boyd
7492,Referral,Prospect,120,2024-11-17,2024-11-17,Jon Boyd
9666,Referral,Negotiating,120,2024-11-21,2024-11-17,Jon Boyd
615,Referral,Negotiating,120,2024-11-18,2024-11-15,Jon Boyd
1424,Referral,Closed Won,120,2021-10-01,2021-09-27,Jon Boyd
5141,Referral,Closed Won,120,2021-11-13,2021-11-09,Jon Boyd
1674,Referral,Lead,197,2021-12-13,2021-12-12,Jon Boyd
9244,Referral,Closed Won,120,2020-07-15,2020-07-10,Jon Boyd
1115,Referral,Negotiating,120,2024-12-24,2024-12-19,Jon Boyd
4876,Referral,Closed Won,120,2020-12-08,2020-12-03,Jon Boyd
758,Referral,Closed Won,120,2021-01-03,2020-12-30,Jon Boyd
632,Referral,Negotiating,120,2023-12-14,2023-12-12,Jon Boyd
2452,Referral,Closed Won,120,2024-03-23,2024-03-18,Jon Boyd
497,Referral,Closed Won,120,2023-08-01,2023-07-26,Jon Boyd
5032,Referral,Closed Won,120,2024-02-03,2024-01-30,Jon Boyd
9971,Referral,Closed Won,120,2021-07-03,2021-06-29,Jon Boyd
7652,Referral,Prospect,119,2024-08-09,2024-08-08,Jon Boyd
7668,Referral,Closed Won,119,2023-10-09,2023-10-05,Jon Boyd
6163,Referral,Lead,26,2020-03-22,2020-03-20,Jon Boyd
6245,Referral,Closed Won,119,2021-11-26,2021-11-21,Jon Boyd
6144,Referral,Negotiating,119,2024-07-16,2024-07-10,Jon Boyd
4810,Referral,Lead,196,2021-12-31,2021-12-28,Jon Boyd
4674,Referral,Closed Won,119,2023-08-07,2023-08-01,Jon Boyd
1065,Referral,Closed Won,119,2021-04-22,2021-04-17,Jon Boyd
9316,Referral,Closed Won,119,2023-04-10,2023-04-06,Jon Boyd
8809,Referral,Negotiating,119,2024-11-01,2024-10-27,Jon Boyd
3746,Referral,Negotiating,118,2023-09-29,2023-09-24,Jon Boyd
8098,Referral,Closed Won,118,2024-01-02,2024-12-29,Jon Boyd
8672,Referral,Negotiating,118,2021-01-02,2020-12-28,Jon Boyd
7653,Referral,Prospect,118,2024-08-09,2024-08-08,Jon Boyd
8656,Referral,Prospect,118,2020-09-14,2020-09-14,Jon Boyd
5614,Referral,Closed Won,118,2023-02-08,2023-02-03,Jon Boyd
3186,Referral,Lead,26,2020-11-10,2020-11-08,Jon Boyd
9342,Referral,Negotiating,118,2020-10-23,2020-10-20,Jon Boyd
8165,Referral,Closed Won,117,2021-11-07,2021-11-03,Jon Boyd
4949,Referral,Negotiating,117,2024-12-03,2024-11-28,Jon Boyd
6168,Referral,Closed Won,117,2021-04-26,2021-04-21,Jon Boyd
5797,Referral,Negotiating,117,2020-10-04,2020-09-30,Jon Boyd
3339,Referral,Prospect,117,2024-08-23,2024-08-22,Jon Boyd
6750,Referral,Negotiating,117,2024-12-16,2024-12-12,Jon Boyd
4529,Referral,Negotiating,117,2024-09-11,2024-09-09,Jon Boyd
599,Referral,Lead,12,2023-07-17,2023-07-15,Jon Boyd
8794,Referral,Lead,23,2020-12-22,2020-12-20,Jon Boyd
7201,Referral,Closed Won,117,2023-12-04,2023-11-28,Jon Boyd
7356,Referral,Negotiating,116,2023-01-03,2022-01-01,Jon Boyd
6273,Referral,Prospect,116,2024-12-13,2024-12-12,Jon Boyd
2704,Referral,Closed Won,116,2020-05-31,2020-05-25,Jon Boyd
4079,Referral,Negotiating,116,2021-12-22,2021-12-20,Jon Boyd
4484,Referral,Closed Won,116,2023-11-09,2023-11-04,Jon Boyd
3753,Referral,Negotiating,116,2024-08-30,2024-08-28,Jon Boyd
3524,Referral,Closed Won,116,2023-09-11,2023-09-06,Jon Boyd
9296,Referral,Negotiating,116,2024-06-02,2024-05-29,Jon Boyd
6911,Referral,Negotiating,116,2024-08-03,2024-07-30,Jon Boyd
9251,Referral,Closed Won,116,2023-12-07,2023-12-03,Jon Boyd
9927,Referral,Lead,200,2021-03-24,2021-03-21,Jon Boyd
850,Online Ad,Closed Won,115,2020-02-13,2020-02-08,Jon Boyd
9912,Referral,Closed Won,115,2020-04-10,2020-04-06,Jon Boyd
1006,Referral,Closed Won,115,2021-11-18,2021-11-14,Jon Boyd
4756,Referral,Closed Won,115,2024-02-09,2024-02-04,Jon Boyd
5530,Referral,Negotiating,115,2024-08-12,2024-08-07,Jon Boyd
7292,Referral,Lead,26,2023-02-01,2023-01-31,Jon Boyd
6617,Referral,Lead,23,2023-06-20,2023-06-18,Jon Boyd
9204,Referral,Closed Won,115,2023-11-04,2023-10-31,Jon Boyd
1299,Referral,Negotiating,115,2023-12-13,2023-12-09,Jon Boyd
5223,Referral,Negotiating,115,2024-05-23,2024-05-19,Jon Boyd
10,Referral,Closed Won,115,2020-06-15,2020-06-10,Jon Boyd
3231,Referral,Negotiating,115,2024-09-06,2024-09-02,Jon Boyd
7732,Referral,Prospect,115,2024-09-22,2024-09-19,Jon Boyd
2816,Referral,Closed Won,115,2021-09-09,2021-09-02,Jon Boyd
6472,Referral,Closed Won,115,2021-09-03,2021-08-30,Jon Boyd
7800,Referral,Lead,208,2024-03-28,2024-03-25,Jon Boyd
7539,Referral,Negotiating,114,2024-12-07,2024-12-03,Jon Boyd
2531,Referral,Closed Won,114,2020-08-22,2020-08-18,Jon Boyd
4886,Referral,Closed Won,114,2020-12-21,2020-12-17,Jon Boyd
1294,Referral,Closed Won,114,2021-09-02,2021-08-28,Jon Boyd
6884,Referral,Negotiating,114,2021-12-06,2021-12-02,Jon Boyd
969,Referral,Lead,9,2024-04-12,2024-04-10,Jon Boyd
6038,Referral,Closed Won,114,2023-09-09,2023-09-05,Jon Boyd
4426,Referral,Prospect,114,2024-05-20,2024-05-19,Jon Boyd
6892,Referral,Negotiating,114,2024-09-23,2024-09-19,Jon Boyd
6662,Referral,Negotiating,114,2021-08-11,2021-08-09,Jon Boyd
2393,Referral,Closed Won,114,2021-12-11,2021-12-07,Jon Boyd
3249,Referral,Closed Won,114,2023-09-22,2023-09-18,Jon Boyd
7308,Referral,Negotiating,114,2023-11-08,2023-11-06,Jon Boyd
2952,Referral,Prospect,114,2024-11-13,2024-11-13,Jon Boyd
4339,Referral,Closed Won,114,2021-12-02,2021-11-28,Jon Boyd
7166,Referral,Lead,70,2023-09-23,2023-09-20,Jon Boyd
6736,Referral,Closed Won,114,2023-04-18,2023-04-11,Jon Boyd
7979,Referral,Closed Won,114,2020-06-06,2020-06-01,Jon Boyd
6182,Referral,Closed Won,114,2021-09-27,2021-09-22,Jon Boyd
7234,Referral,Closed Won,114,2023-03-13,2023-03-09,Jon Boyd
6371,Referral,Prospect,114,2023-11-22,2023-11-22,Jon Boyd
3656,Referral,Negotiating,114,2024-05-01,2024-04-25,Jon Boyd
2953,Referral,Prospect,114,2024-11-13,2024-11-13,Jon Boyd
414,Referral,Negotiating,114,2024-12-13,2024-12-09,Jon Boyd
655,Referral,Closed Won,114,2023-08-29,2023-08-23,Jon Boyd
422,Referral,Lead,197,2020-06-26,2020-06-23,Jon Boyd
7141,Referral,Prospect,114,2024-09-08,2024-09-08,Jon Boyd
6821,Referral,Closed Won,113,2024-01-02,2024-12-29,Jon Boyd
6812,Referral,Prospect,113,2024-09-16,2024-09-15,Jon Boyd
38,Referral,Closed Won,113,2022-01-01,2021-12-28,Jon Boyd
7817,Referral,Negotiating,113,2023-10-27,2023-10-22,Jon Boyd
4579,Referral,Closed Won,113,2021-06-16,2021-06-10,Jon Boyd
1962,Referral,Negotiating,113,2024-09-16,2024-09-11,Jon Boyd
4346,Referral,Lead,200,2024-03-23,2024-03-20,Jon Boyd
5780,Referral,Closed Won,113,2020-11-19,2020-11-12,Jon Boyd
4136,Referral,Negotiating,112,2024-10-09,2024-10-03,Jon Boyd
2081,Referral,Closed Won,112,2021-12-30,2021-12-25,Jon Boyd
4912,Referral,Closed Won,112,2024-01-19,2024-01-15,Jon Boyd
8297,Referral,Closed Won,112,2023-06-04,2023-05-31,Jon Boyd
8625,Referral,Closed Won,112,2021-11-19,2021-11-14,Jon Boyd
4971,Referral,Lead,208,2023-11-10,2023-11-07,Jon Boyd
1552,Referral,Closed Won,112,2023-06-23,2023-06-18,Jon Boyd
9506,Referral,Closed Won,112,2023-10-19,2023-10-15,Jon Boyd
6689,Referral,Closed Won,112,2024-03-16,2024-03-11,Jon Boyd
6423,Referral,Closed Won,112,2020-08-02,2020-07-27,Jon Boyd
523,Referral,Lead,211,2024-01-26,2024-01-24,Jon Boyd
2542,Referral,Closed Won,112,2023-05-05,2023-05-01,Jon Boyd
2152,Referral,Negotiating,112,2020-11-30,2020-11-25,Jon Boyd
7352,Referral,Negotiating,112,2024-11-17,2024-11-11,Jon Boyd
7822,Referral,Negotiating,112,2023-10-25,2023-10-22,Jon Boyd
7300,Referral,Lead,9,2020-11-22,2020-11-19,Jon Boyd
7143,Referral,Closed Won,111,2020-11-30,2020-11-25,Jon Boyd
8394,Referral,Negotiating,111,2023-12-07,2023-12-02,Jon Boyd
3758,Referral,Closed Won,111,2023-03-05,2023-03-01,Jon Boyd
8864,Referral,Closed Won,111,2021-09-19,2021-09-12,Jon Boyd
7328,Referral,Closed Won,111,2020-03-25,2020-03-19,Jon Boyd
4970,Referral,Negotiating,111,2021-08-06,2021-08-03,Jon Boyd
8182,Referral,Closed Won,111,2021-11-26,2021-11-22,Jon Boyd
173,Referral,Closed Won,111,2020-08-10,2020-08-06,Jon Boyd
5922,Referral,Closed Won,111,2021-09-24,2021-09-18,Jon Boyd
8487,Referral,Closed Won,111,2024-04-01,2024-03-28,Jon Boyd
9470,Referral,Negotiating,111,2024-11-11,2024-11-06,Jon Boyd
8410,Referral,Closed Won,111,2021-12-18,2021-12-12,Jon Boyd
6483,Referral,Negotiating,110,2024-06-11,2024-06-04,Jon Boyd
6229,Referral,Closed Won,110,2023-01-28,2023-01-23,Jon Boyd
7224,Referral,Closed Won,110,2023-07-19,2023-07-15,Jon Boyd
4562,Referral,Negotiating,110,2021-12-10,2021-12-05,Jon Boyd
9598,Referral,Closed Won,110,2024-01-30,2024-01-25,Jon Boyd
7374,Referral,Closed Won,110,2024-01-10,2024-01-08,Jon Boyd
6112,Referral,Closed Won,110,2023-11-17,2023-11-13,Jon Boyd
4441,Referral,Closed Won,110,2023-07-27,2023-07-23,Jon Boyd
1651,Referral,Prospect,110,2020-08-30,2020-08-30,Jon Boyd
5862,Referral,Negotiating,110,2023-05-05,2023-05-02,Jon Boyd
5680,Referral,Closed Won,110,2023-08-04,2023-07-29,Jon Boyd
1754,Referral,Prospect,110,2024-12-06,2024-12-03,Jon Boyd
2694,Referral,Closed Won,110,2023-01-29,2023-01-23,Jon Boyd
8093,Referral,Negotiating,110,2024-11-14,2024-11-09,Jon Boyd
1766,Referral,Closed Won,110,2023-08-09,2023-08-05,Jon Boyd
6006,Referral,Closed Won,110,2021-11-08,2021-11-03,Jon Boyd
9967,Referral,Negotiating,110,2023-12-11,2023-12-06,Jon Boyd
4999,Referral,Closed Won,110,2023-02-05,2023-02-01,Jon Boyd
5389,Referral,Closed Won,110,2024-02-22,2024-02-19,Jon Boyd
2257,Referral,Closed Won,109,2023-09-23,2023-09-18,Jon Boyd
1168,Referral,Negotiating,109,2024-12-11,2024-12-09,Jon Boyd
6519,Referral,Negotiating,109,2024-09-20,2024-09-16,Jon Boyd
8171,Referral,Negotiating,109,2024-11-14,2024-11-07,Jon Boyd
671,Referral,Negotiating,109,2024-06-14,2024-06-10,Jon Boyd
3442,Referral,Negotiating,109,2020-03-15,2020-03-12,Jon Boyd
7810,Referral,Closed Won,109,2023-01-14,2023-01-09,Jon Boyd
3876,Referral,Negotiating,109,2023-09-08,2023-09-06,Jon Boyd
9036,Referral,Closed Won,109,2021-10-06,2021-10-02,Jon Boyd
1264,Referral,Lead,70,2023-10-03,2023-10-02,Jon Boyd
2217,Referral,Prospect,109,2024-10-03,2024-10-02,Jon Boyd
6417,Referral,Closed Won,109,2023-03-13,2023-03-09,Jon Boyd
2693,Referral,Closed Won,109,2023-09-03,2023-08-29,Jon Boyd
1055,Referral,Closed Won,108,2021-04-09,2021-04-05,Jon Boyd
6351,Referral,Negotiating,108,2024-09-09,2024-09-04,Jon Boyd
5261,Referral,Lead,197,2020-09-11,2020-09-08,Jon Boyd
5874,Referral,Prospect,108,2024-06-05,2024-06-05,Jon Boyd
3255,Referral,Closed Won,108,2023-07-15,2023-07-09,Jon Boyd
763,Referral,Closed Won,108,2021-02-14,2021-02-09,Jon Boyd
2171,Referral,Closed Won,108,2024-01-31,2024-01-28,Jon Boyd
